uf,municipio,evento,data_referencia,vitima
PR,ARAPONGAS,Tentativa de feminicídio,1/12/2025,1
PR,ARAPOTI,Feminicídio,1/1/2025,0
PR,ARAPOTI,Feminicídio,1/2/2025,0
PR,ARAPOTI,Feminicídio,1/3/2025,0
PR,ARAPOTI,Feminicídio,1/4/2025,0
PR,ARAPOTI,Feminicídio,1/5/2025,0
PR,ARAPOTI,Feminicídio,1/6/2025,0
PR,ARAPOTI,Feminicídio,1/7/2025,0
PR,ARAPOTI,Feminicídio,1/8/2025,0
PR,ARAPOTI,Feminicídio,1/9/2025,0
PR,ARAPOTI,Feminicídio,1/10/2025,0
PR,ARAPOTI,Feminicídio,1/11/2025,0
PR,ARAPOTI,Feminicídio,1/12/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/1/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/2/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/3/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/4/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/5/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/6/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/7/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/8/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/9/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/10/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/11/2025,0
PR,ARAPOTI,Tentativa de feminicídio,1/12/2025,0
PR,ARAPUÃ,Feminicídio,1/1/2025,0
PR,ARAPUÃ,Feminicídio,1/2/2025,0
PR,ARAPUÃ,Feminicídio,1/3/2025,0
PR,ARAPUÃ,Feminicídio,1/4/2025,0
PR,ARAPUÃ,Feminicídio,1/5/2025,0
PR,ARAPUÃ,Feminicídio,1/6/2025,0
PR,ARAPUÃ,Feminicídio,1/7/2025,0
PR,ARAPUÃ,Feminicídio,1/8/2025,0
PR,ARAPUÃ,Feminicídio,1/9/2025,0
PR,ARAPUÃ,Feminicídio,1/10/2025,0
PR,ARAPUÃ,Feminicídio,1/11/2025,0
PR,ARAPUÃ,Feminicídio,1/12/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/1/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/2/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/3/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/4/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/5/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/6/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/7/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/8/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/9/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/10/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/11/2025,0
PR,ARAPUÃ,Tentativa de feminicídio,1/12/2025,0
PR,ARARUNA,Feminicídio,1/1/2025,0
PR,ARARUNA,Feminicídio,1/2/2025,0
PR,ARARUNA,Feminicídio,1/3/2025,0
PR,ARARUNA,Feminicídio,1/4/2025,0
PR,ARARUNA,Feminicídio,1/5/2025,0
PR,ARARUNA,Feminicídio,1/6/2025,0
PR,ARARUNA,Feminicídio,1/7/2025,0
PR,ARARUNA,Feminicídio,1/8/2025,0
PR,ARARUNA,Feminicídio,1/9/2025,0
PR,ARARUNA,Feminicídio,1/10/2025,0
PR,ARARUNA,Feminicídio,1/11/2025,0
PR,ARARUNA,Feminicídio,1/12/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/1/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/2/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/3/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/4/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/5/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/6/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/7/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/8/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/9/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/10/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/11/2025,0
PR,ARARUNA,Tentativa de feminicídio,1/12/2025,0
PR,ARAUCÁRIA,Feminicídio,1/1/2025,0
PR,ARAUCÁRIA,Feminicídio,1/2/2025,0
PR,ARAUCÁRIA,Feminicídio,1/3/2025,0
PR,ARAUCÁRIA,Feminicídio,1/4/2025,0
PR,ARAUCÁRIA,Feminicídio,1/5/2025,0
PR,ARAUCÁRIA,Feminicídio,1/6/2025,0
PR,ARAUCÁRIA,Feminicídio,1/7/2025,0
PR,ARAUCÁRIA,Feminicídio,1/8/2025,0
PR,ARAUCÁRIA,Feminicídio,1/9/2025,0
PR,ARAUCÁRIA,Feminicídio,1/10/2025,1
PR,ARAUCÁRIA,Feminicídio,1/11/2025,0
PR,ARAUCÁRIA,Feminicídio,1/12/2025,0
PR,ARAUCÁRIA,Tentativa de feminicídio,1/1/2025,0
PR,ARAUCÁRIA,Tentativa de feminicídio,1/2/2025,0
PR,ARAUCÁRIA,Tentativa de feminicídio,1/3/2025,0
PR,ARAUCÁRIA,Tentativa de feminicídio,1/4/2025,0
PR,ARAUCÁRIA,Tentativa de feminicídio,1/5/2025,2
PR,ARAUCÁRIA,Tentativa de feminicídio,1/6/2025,1
PR,ARAUCÁRIA,Tentativa de feminicídio,1/7/2025,0
PR,ARAUCÁRIA,Tentativa de feminicídio,1/8/2025,1
PR,ARAUCÁRIA,Tentativa de feminicídio,1/9/2025,0
PR,ARAUCÁRIA,Tentativa de feminicídio,1/10/2025,1
PR,ARAUCÁRIA,Tentativa de feminicídio,1/11/2025,0
PR,ARAUCÁRIA,Tentativa de feminicídio,1/12/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/1/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/2/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/3/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/4/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/5/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/6/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/7/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/8/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/9/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/10/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/11/2025,0
PR,ARIRANHA DO IVAÍ,Feminicídio,1/12/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/1/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/2/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/3/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/4/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/5/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/6/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/7/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/8/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/9/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/10/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/11/2025,0
PR,ARIRANHA DO IVAÍ,Tentativa de feminicídio,1/12/2025,0
PR,ASSAÍ,Feminicídio,1/1/2025,0
PR,ASSAÍ,Feminicídio,1/2/2025,0
PR,ASSAÍ,Feminicídio,1/3/2025,0
PR,ASSAÍ,Feminicídio,1/4/2025,0
PR,ASSAÍ,Feminicídio,1/5/2025,0
PR,ASSAÍ,Feminicídio,1/6/2025,0
PR,ASSAÍ,Feminicídio,1/7/2025,0
PR,ASSAÍ,Feminicídio,1/8/2025,0
PR,ASSAÍ,Feminicídio,1/9/2025,0
PR,ASSAÍ,Feminicídio,1/10/2025,0
PR,ASSAÍ,Feminicídio,1/11/2025,0
PR,ASSAÍ,Feminicídio,1/12/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/1/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/2/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/3/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/4/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/5/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/6/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/7/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/8/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/9/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/10/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/11/2025,0
PR,ASSAÍ,Tentativa de feminicídio,1/12/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/1/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/2/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/3/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/4/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/5/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/6/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/7/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/8/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/9/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/10/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/11/2025,0
PR,ASSIS CHATEAUBRIAND,Feminicídio,1/12/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/1/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/2/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/3/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/4/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/5/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/6/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/7/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/8/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/9/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/10/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/11/2025,0
PR,ASSIS CHATEAUBRIAND,Tentativa de feminicídio,1/12/2025,0
PR,ASTORGA,Feminicídio,1/1/2025,0
PR,ASTORGA,Feminicídio,1/2/2025,0
PR,ASTORGA,Feminicídio,1/3/2025,0
PR,ASTORGA,Feminicídio,1/4/2025,0
PR,ASTORGA,Feminicídio,1/5/2025,0
PR,ASTORGA,Feminicídio,1/6/2025,0
PR,ASTORGA,Feminicídio,1/7/2025,0
PR,ASTORGA,Feminicídio,1/8/2025,0
PR,ASTORGA,Feminicídio,1/9/2025,0
PR,ASTORGA,Feminicídio,1/10/2025,0
PR,ASTORGA,Feminicídio,1/11/2025,0
PR,ASTORGA,Feminicídio,1/12/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/1/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/2/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/3/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/4/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/5/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/6/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/7/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/8/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/9/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/10/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/11/2025,0
PR,ASTORGA,Tentativa de feminicídio,1/12/2025,0
PR,ATALAIA,Feminicídio,1/1/2025,0
PR,ATALAIA,Feminicídio,1/2/2025,0
PR,ATALAIA,Feminicídio,1/3/2025,0
PR,ATALAIA,Feminicídio,1/4/2025,0
PR,ATALAIA,Feminicídio,1/5/2025,0
PR,ATALAIA,Feminicídio,1/6/2025,0
PR,ATALAIA,Feminicídio,1/7/2025,0
PR,ATALAIA,Feminicídio,1/8/2025,0
PR,ATALAIA,Feminicídio,1/9/2025,0
PR,ATALAIA,Feminicídio,1/10/2025,0
PR,ATALAIA,Feminicídio,1/11/2025,0
PR,ATALAIA,Feminicídio,1/12/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/1/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/2/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/3/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/4/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/5/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/6/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/7/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/8/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/9/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/10/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/11/2025,0
PR,ATALAIA,Tentativa de feminicídio,1/12/2025,0
PR,BALSA NOVA,Feminicídio,1/1/2025,0
PR,BALSA NOVA,Feminicídio,1/2/2025,0
PR,BALSA NOVA,Feminicídio,1/3/2025,0
PR,BALSA NOVA,Feminicídio,1/4/2025,0
PR,BALSA NOVA,Feminicídio,1/5/2025,0
PR,BALSA NOVA,Feminicídio,1/6/2025,0
PR,BALSA NOVA,Feminicídio,1/7/2025,0
PR,BALSA NOVA,Feminicídio,1/8/2025,0
PR,BALSA NOVA,Feminicídio,1/9/2025,0
PR,BALSA NOVA,Feminicídio,1/10/2025,0
PR,BALSA NOVA,Feminicídio,1/11/2025,0
PR,BALSA NOVA,Feminicídio,1/12/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/1/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/2/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/3/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/4/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/5/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/6/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/7/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/8/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/9/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/10/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/11/2025,0
PR,BALSA NOVA,Tentativa de feminicídio,1/12/2025,0
PR,BANDEIRANTES,Feminicídio,1/1/2025,0
PR,BANDEIRANTES,Feminicídio,1/2/2025,0
PR,BANDEIRANTES,Feminicídio,1/3/2025,0
PR,BANDEIRANTES,Feminicídio,1/4/2025,0
PR,BANDEIRANTES,Feminicídio,1/5/2025,0
PR,BANDEIRANTES,Feminicídio,1/6/2025,0
PR,BANDEIRANTES,Feminicídio,1/7/2025,0
PR,BANDEIRANTES,Feminicídio,1/8/2025,0
PR,BANDEIRANTES,Feminicídio,1/9/2025,0
PR,BANDEIRANTES,Feminicídio,1/10/2025,0
PR,BANDEIRANTES,Feminicídio,1/11/2025,0
PR,BANDEIRANTES,Feminicídio,1/12/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/1/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/2/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/3/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/4/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/5/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/6/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/7/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/8/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/9/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/10/2025,1
PR,BANDEIRANTES,Tentativa de feminicídio,1/11/2025,0
PR,BANDEIRANTES,Tentativa de feminicídio,1/12/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/1/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/2/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/3/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/4/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/5/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/6/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/7/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/8/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/9/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/10/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/11/2025,0
PR,BARBOSA FERRAZ,Feminicídio,1/12/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/1/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/2/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/3/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/4/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/5/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/6/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/7/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/8/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/9/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/10/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/11/2025,0
PR,BARBOSA FERRAZ,Tentativa de feminicídio,1/12/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/1/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/2/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/3/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/4/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/5/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/6/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/7/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/8/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/9/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/10/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/11/2025,0
PR,BARRA DO JACARÉ,Feminicídio,1/12/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/1/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/2/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/3/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/4/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/5/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/6/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/7/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/8/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/9/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/10/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/11/2025,0
PR,BARRA DO JACARÉ,Tentativa de feminicídio,1/12/2025,0
PR,BARRACÃO,Feminicídio,1/1/2025,0
PR,BARRACÃO,Feminicídio,1/2/2025,0
PR,BARRACÃO,Feminicídio,1/3/2025,1
PR,BARRACÃO,Feminicídio,1/4/2025,0
PR,BARRACÃO,Feminicídio,1/5/2025,0
PR,BARRACÃO,Feminicídio,1/6/2025,0
PR,BARRACÃO,Feminicídio,1/7/2025,0
PR,BARRACÃO,Feminicídio,1/8/2025,0
PR,BARRACÃO,Feminicídio,1/9/2025,0
PR,BARRACÃO,Feminicídio,1/10/2025,0
PR,BARRACÃO,Feminicídio,1/11/2025,0
PR,BARRACÃO,Feminicídio,1/12/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/1/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/2/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/3/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/4/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/5/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/6/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/7/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/8/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/9/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/10/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/11/2025,0
PR,BARRACÃO,Tentativa de feminicídio,1/12/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/1/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/2/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/3/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/4/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/5/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/6/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/7/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/8/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/9/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/10/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/11/2025,0
PR,BELA VISTA DA CAROBA,Feminicídio,1/12/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/1/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/2/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/3/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/4/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/5/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/6/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/7/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/8/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/9/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/10/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/11/2025,0
PR,BELA VISTA DA CAROBA,Tentativa de feminicídio,1/12/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/1/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/2/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/3/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/4/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/5/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/6/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/7/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/8/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/9/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/10/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/11/2025,0
PR,BELA VISTA DO PARAÍSO,Feminicídio,1/12/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/1/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/2/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/3/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/4/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/5/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/6/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/7/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/8/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/9/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/10/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/11/2025,0
PR,BELA VISTA DO PARAÍSO,Tentativa de feminicídio,1/12/2025,0
PR,BITURUNA,Feminicídio,1/1/2025,0
PR,BITURUNA,Feminicídio,1/2/2025,0
PR,BITURUNA,Feminicídio,1/3/2025,0
PR,BITURUNA,Feminicídio,1/4/2025,0
PR,BITURUNA,Feminicídio,1/5/2025,0
PR,BITURUNA,Feminicídio,1/6/2025,0
PR,BITURUNA,Feminicídio,1/7/2025,0
PR,BITURUNA,Feminicídio,1/8/2025,0
PR,BITURUNA,Feminicídio,1/9/2025,0
PR,BITURUNA,Feminicídio,1/10/2025,0
PR,BITURUNA,Feminicídio,1/11/2025,0
PR,BITURUNA,Feminicídio,1/12/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/1/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/2/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/3/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/4/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/5/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/6/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/7/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/8/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/9/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/10/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/11/2025,0
PR,BITURUNA,Tentativa de feminicídio,1/12/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/1/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/2/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/3/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/4/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/5/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/6/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/7/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/8/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/9/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/10/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/11/2025,0
PR,BOA ESPERANÇA,Feminicídio,1/12/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/1/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/2/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/3/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/4/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/5/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/6/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/7/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/8/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/9/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/10/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/11/2025,0
PR,BOA ESPERANÇA,Tentativa de feminicídio,1/12/2025,0
